"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"MEX","HHWEALTH","TOT","PC_NDI","A","2013",295.2162,
"MEX","HHWEALTH","TOT","PC_NDI","A","2014",297.0637,
"MEX","HHWEALTH","TOT","PC_NDI","A","2015",302.3442,
"MEX","HHWEALTH","TOT","PC_NDI","A","2016",318.7427,
"MEX","HHWEALTH","TOT","PC_NDI","A","2017",342.7823,
"MEX","HHWEALTH","TOT","PC_NDI","A","2018",347.2793,
"MEX","HHWEALTH","TOT","PC_NDI","A","2019",357.0576,
"MEX","HHWEALTH","TOT","PC_NDI","A","2020",406.8672,
"MEX","HHWEALTH","FINAN","USD","A","2003",7336.726,
"MEX","HHWEALTH","FINAN","USD","A","2004",7805.92,
"MEX","HHWEALTH","FINAN","USD","A","2005",9402.173,
"MEX","HHWEALTH","FINAN","USD","A","2006",11024.37,
"MEX","HHWEALTH","FINAN","USD","A","2007",11677.05,
"MEX","HHWEALTH","FINAN","USD","A","2008",10132.97,
"MEX","HHWEALTH","FINAN","USD","A","2009",13101.15,
"MEX","HHWEALTH","FINAN","USD","A","2010",14606.6,
"MEX","HHWEALTH","FINAN","USD","A","2011",15830.52,
"MEX","HHWEALTH","FINAN","USD","A","2012",17510.65,
"MEX","HHWEALTH","FINAN","USD","A","2013",18759.07,
"MEX","HHWEALTH","FINAN","USD","A","2014",19840.49,
"MEX","HHWEALTH","FINAN","USD","A","2015",20911.1,
"MEX","HHWEALTH","FINAN","USD","A","2016",22593.94,
"MEX","HHWEALTH","FINAN","USD","A","2017",23458.74,
"MEX","HHWEALTH","FINAN","USD","A","2018",21719.72,
"MEX","HHWEALTH","FINAN","USD","A","2019",23435.51,
"MEX","HHWEALTH","FINAN","USD","A","2020",26462.61,
"BRA","HHWEALTH","FINAN","USD","A","2009",8843.998,
"BRA","HHWEALTH","FINAN","USD","A","2010",6037.438,
"BRA","HHWEALTH","FINAN","USD","A","2011",6210.713,
"BRA","HHWEALTH","FINAN","USD","A","2012",6683.196,
"BRA","HHWEALTH","FINAN","USD","A","2013",6849.548,
"BRA","HHWEALTH","FINAN","USD","A","2014",7556.749,
"BRA","HHWEALTH","FINAN","USD","A","2015",8351.033,
"BRA","HHWEALTH","FINAN","USD","A","2016",8964.259,
"BRA","HHWEALTH","FINAN","USD","A","2017",12081.55,
"BRA","HHWEALTH","FINAN","USD","A","2018",12807.75,
"COL","HHWEALTH","FINAN","USD","A","2015",8042.375,
"COL","HHWEALTH","FINAN","USD","A","2016",9319.762,
"COL","HHWEALTH","FINAN","USD","A","2017",10606.04,
"COL","HHWEALTH","FINAN","USD","A","2018",13071.47,
"COL","HHWEALTH","FINAN","USD","A","2019",12778.11,
"LTU","HHWEALTH","TOT","PC_NDI","A","1995",315.6257,
"LTU","HHWEALTH","TOT","PC_NDI","A","1996",291.7948,
"LTU","HHWEALTH","TOT","PC_NDI","A","1997",283.4037,
"LTU","HHWEALTH","TOT","PC_NDI","A","1998",249.0676,
"LTU","HHWEALTH","TOT","PC_NDI","A","1999",239.0308,
"LTU","HHWEALTH","TOT","PC_NDI","A","2000",231.527,
"LTU","HHWEALTH","TOT","PC_NDI","A","2001",220.6688,
"LTU","HHWEALTH","TOT","PC_NDI","A","2002",220.3844,
"LTU","HHWEALTH","TOT","PC_NDI","A","2003",216.9242,
"LTU","HHWEALTH","TOT","PC_NDI","A","2004",215.4219,
"LTU","HHWEALTH","TOT","PC_NDI","A","2005",226.3384,
"LTU","HHWEALTH","TOT","PC_NDI","A","2006",219.568,
"LTU","HHWEALTH","TOT","PC_NDI","A","2007",239.5379,
"LTU","HHWEALTH","TOT","PC_NDI","A","2008",210.2545,
"LTU","HHWEALTH","TOT","PC_NDI","A","2009",193.7086,
"LTU","HHWEALTH","TOT","PC_NDI","A","2010",192.6198,
"LTU","HHWEALTH","TOT","PC_NDI","A","2011",196.4827,
"LTU","HHWEALTH","TOT","PC_NDI","A","2012",202.857,
"LTU","HHWEALTH","TOT","PC_NDI","A","2013",211.2022,
"LTU","HHWEALTH","TOT","PC_NDI","A","2014",212.8873,
"LTU","HHWEALTH","TOT","PC_NDI","A","2015",221.4631,
"LTU","HHWEALTH","TOT","PC_NDI","A","2016",224.6104,
"LTU","HHWEALTH","TOT","PC_NDI","A","2017",232.3614,
"LTU","HHWEALTH","TOT","PC_NDI","A","2018",230.8492,
"LTU","HHWEALTH","TOT","PC_NDI","A","2019",231.5844,
"LTU","HHWEALTH","FINAN","USD","A","1995",1832.769,
"LTU","HHWEALTH","FINAN","USD","A","1996",1916.328,
"LTU","HHWEALTH","FINAN","USD","A","1997",2997.549,
"LTU","HHWEALTH","FINAN","USD","A","1998",3065.108,
"LTU","HHWEALTH","FINAN","USD","A","1999",3096.047,
"LTU","HHWEALTH","FINAN","USD","A","2000",3357.385,
"LTU","HHWEALTH","FINAN","USD","A","2001",3621.825,
"LTU","HHWEALTH","FINAN","USD","A","2002",4542.291,
"LTU","HHWEALTH","FINAN","USD","A","2003",5178.512,
"LTU","HHWEALTH","FINAN","USD","A","2004",7023.871,
"LTU","HHWEALTH","FINAN","USD","A","2005",8141.813,
"LTU","HHWEALTH","FINAN","USD","A","2006",8642.866,
"LTU","HHWEALTH","FINAN","USD","A","2007",10264.66,
"LTU","HHWEALTH","FINAN","USD","A","2008",11324.99,
"LTU","HHWEALTH","FINAN","USD","A","2009",9111.618,
"LTU","HHWEALTH","FINAN","USD","A","2010",9938.632,
"LTU","HHWEALTH","FINAN","USD","A","2011",11330.76,
"LTU","HHWEALTH","FINAN","USD","A","2012",12900.61,
"LTU","HHWEALTH","FINAN","USD","A","2013",15186.06,
"LTU","HHWEALTH","FINAN","USD","A","2014",15402.86,
"LTU","HHWEALTH","FINAN","USD","A","2015",17225.01,
"LTU","HHWEALTH","FINAN","USD","A","2016",20276.54,
"LTU","HHWEALTH","FINAN","USD","A","2017",22927.45,
"LTU","HHWEALTH","FINAN","USD","A","2018",24211.73,
"LTU","HHWEALTH","FINAN","USD","A","2019",26799.9,
"LTU","HHWEALTH","FINAN","USD","A","2020",33154.91,
"RUS","HHWEALTH","FINAN","USD","A","2011",8092.127,
"RUS","HHWEALTH","FINAN","USD","A","2012",8113.635,
"RUS","HHWEALTH","FINAN","USD","A","2013",8932.188,
"RUS","HHWEALTH","FINAN","USD","A","2014",9722.953,
"RUS","HHWEALTH","FINAN","USD","A","2015",11313.65,
"RUS","HHWEALTH","FINAN","USD","A","2016",11947.14,
"RUS","HHWEALTH","FINAN","USD","A","2017",15420.23,
"RUS","HHWEALTH","FINAN","USD","A","2018",17176.34,
"RUS","HHWEALTH","FINAN","USD","A","2019",17964.46,
"RUS","HHWEALTH","FINAN","USD","A","2020",21940.44,
"ZAF","HHWEALTH","FINAN","USD","A","1995",8881.104,
"ZAF","HHWEALTH","FINAN","USD","A","1996",8873.228,
"ZAF","HHWEALTH","FINAN","USD","A","1997",8535.058,
"ZAF","HHWEALTH","FINAN","USD","A","1998",7933.8,
"ZAF","HHWEALTH","FINAN","USD","A","1999",9666.251,
"ZAF","HHWEALTH","FINAN","USD","A","2000",9370.581,
"ZAF","HHWEALTH","FINAN","USD","A","2001",10185.03,
"ZAF","HHWEALTH","FINAN","USD","A","2002",8912.17,
"ZAF","HHWEALTH","FINAN","USD","A","2003",9373.41,
"ZAF","HHWEALTH","FINAN","USD","A","2004",10260.97,
"ZAF","HHWEALTH","FINAN","USD","A","2005",11745.84,
"ZAF","HHWEALTH","FINAN","USD","A","2006",14098.88,
"ZAF","HHWEALTH","FINAN","USD","A","2007",14306.81,
"ZAF","HHWEALTH","FINAN","USD","A","2008",11659.06,
"ZAF","HHWEALTH","FINAN","USD","A","2009",12739.34,
"ZAF","HHWEALTH","FINAN","USD","A","2010",13794.57,
"ZAF","HHWEALTH","FINAN","USD","A","2011",13560.41,
"ZAF","HHWEALTH","FINAN","USD","A","2012",14916.89,
"ZAF","HHWEALTH","FINAN","USD","A","2013",16868.58,
"ZAF","HHWEALTH","FINAN","USD","A","2014",17549.03,
"ZAF","HHWEALTH","FINAN","USD","A","2015",17159.46,
"ZAF","HHWEALTH","FINAN","USD","A","2016",16770.7,
"ZAF","HHWEALTH","FINAN","USD","A","2017",18236.05,
"ZAF","HHWEALTH","FINAN","USD","A","2018",16441.74,
"ZAF","HHWEALTH","FINAN","USD","A","2019",16873.54,
"ZAF","HHWEALTH","FINAN","USD","A","2020",16851.15,
"NZL","HHWEALTH","FINAN","USD","A","2007",77904.44,
"NZL","HHWEALTH","FINAN","USD","A","2008",79757.95,
"NZL","HHWEALTH","FINAN","USD","A","2009",77346.35,
"NZL","HHWEALTH","FINAN","USD","A","2010",79193.79,
"NZL","HHWEALTH","FINAN","USD","A","2011",82375.6,
"NZL","HHWEALTH","FINAN","USD","A","2012",82256.11,
"NZL","HHWEALTH","FINAN","USD","A","2013",89704.09,
"NZL","HHWEALTH","FINAN","USD","A","2014",94488.27,
"NZL","HHWEALTH","FINAN","USD","A","2015",99188.56,
"NZL","HHWEALTH","FINAN","USD","A","2016",103591,
"NZL","HHWEALTH","FINAN","USD","A","2017",113567.1,
"NZL","HHWEALTH","FINAN","USD","A","2018",120610.7,
"NZL","HHWEALTH","FINAN","USD","A","2019",125152.5,
"ESP","HHWEALTH","TOT","PC_NDI","A","1995",308.8887,
"ESP","HHWEALTH","TOT","PC_NDI","A","1996",314.1602,
"ESP","HHWEALTH","TOT","PC_NDI","A","1997",323.2871,
"ESP","HHWEALTH","TOT","PC_NDI","A","1998",341.5519,
"ESP","HHWEALTH","TOT","PC_NDI","A","1999",351.4795,
"ESP","HHWEALTH","TOT","PC_NDI","A","2000",334.8446,
"ESP","HHWEALTH","TOT","PC_NDI","A","2001",331.2935,
"ESP","HHWEALTH","TOT","PC_NDI","A","2002",324.2118,
"ESP","HHWEALTH","TOT","PC_NDI","A","2003",340.0018,
"ESP","HHWEALTH","TOT","PC_NDI","A","2004",352.5441,
"ESP","HHWEALTH","TOT","PC_NDI","A","2005",368.9498,
"ESP","HHWEALTH","TOT","PC_NDI","A","2006",391.0597,
"ESP","HHWEALTH","TOT","PC_NDI","A","2007",380.9443,
"ESP","HHWEALTH","TOT","PC_NDI","A","2008",328.5479,
"ESP","HHWEALTH","TOT","PC_NDI","A","2009",335.2332,
"ESP","HHWEALTH","TOT","PC_NDI","A","2010",332.0333,
"ESP","HHWEALTH","TOT","PC_NDI","A","2011",316.5743,
"ESP","HHWEALTH","TOT","PC_NDI","A","2012",324.2489,
"ESP","HHWEALTH","TOT","PC_NDI","A","2013",350.6397,
"ESP","HHWEALTH","TOT","PC_NDI","A","2014",371.5161,
"ESP","HHWEALTH","TOT","PC_NDI","A","2015",401.0795,
"ESP","HHWEALTH","TOT","PC_NDI","A","2016",397.5334,
"ESP","HHWEALTH","TOT","PC_NDI","A","2017",390.4156,
"ESP","HHWEALTH","TOT","PC_NDI","A","2018",382.1769,
